InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
47728379,12346232,Three Gift,11,2023-03-13 09:27:34,34.53,925704775,United Kingdom
46380247,88835190,Budget Gift,20,2023-03-09 04:56:00,60.07,727752084,United Kingdom
42152601,73994661,Wrong Gift,14,2023-01-08 04:57:30,22.91,620761973,United Kingdom
98457898,80528711,Food Gift,6,2023-02-02 22:38:22,37.51,805757843,United Kingdom
89588282,98041094,His Gift,5,2022-12-19 07:40:01,22.73,913895751,United Kingdom
71119960,55670516,Include Gift,7,2023-03-07 17:33:36,8.24,986569279,United Kingdom
57815106,24911126,Really Gift,8,2022-12-06 19:09:00,81.74,401643449,United Kingdom
91593853,26057925,Guy Gift,14,2023-03-22 17:06:52,70.94,390631710,United Kingdom
84246313,44939150,Site Gift,14,2023-02-07 22:14:14,47.03,173268862,United Kingdom
36734952,49997532,Certainly Gift,7,2022-12-17 05:33:35,83.19,651879641,United Kingdom
23245470,57403712,High Gift,17,2023-01-04 19:30:59,7.82,180782969,United Kingdom
75692257,76054225,Million Gift,19,2023-03-03 17:42:23,60.99,913240661,United Kingdom
97147998,72525841,Above Gift,4,2023-06-02 20:38:42,11.11,334062676,United Kingdom
77790602,31092658,Sport Gift,12,2023-02-17 01:13:32,17.42,542665914,United Kingdom
19081219,50043609,Staff Gift,5,2023-05-22 21:46:59,42.39,651879641,United Kingdom
80077977,52455508,Strong Gift,7,2023-02-21 22:20:30,24.42,688996371,United Kingdom
13835818,29007632,Shake Gift,8,2023-04-04 12:09:55,38.32,869112164,United Kingdom
62326443,35147384,Marriage Gift,1,2023-06-24 11:31:35,85.52,333816006,United Kingdom
79849979,29683557,Soon Gift,10,2023-02-28 16:19:43,16.67,114299921,United Kingdom
19869444,74956634,Product Gift,13,2022-12-07 04:47:20,9.04,425957698,United Kingdom
25329365,46625746,Loss Gift,6,2023-02-23 14:10:18,73.31,111872048,United Kingdom
33639324,51875636,Different Gift,16,2023-05-15 23:01:25,96.69,755487661,United Kingdom
26213332,61502401,Phone Gift,6,2023-04-09 07:30:24,14.99,338817903,United Kingdom
92868701,59444839,Campaign Gift,6,2023-01-18 12:19:03,85.35,200390630,United Kingdom
79628886,65627671,Against Gift,1,2023-02-16 07:25:40,8.67,779866750,United Kingdom
46589073,63080315,Lawyer Gift,20,2023-03-13 09:30:54,60.69,771094667,United Kingdom
95153868,41339249,Senior Gift,15,2022-12-26 18:14:29,39.78,194260303,United Kingdom
30947220,85338626,We Gift,14,2022-12-24 23:04:35,94.07,523146509,United Kingdom
C35367354,28447920,Eat Gift,7,2023-01-19 06:36:52,22.78,199593714,United Kingdom
14601788,88835190,Budget Gift,7,2023-01-30 06:23:00,50.05,975954846,United Kingdom
88695482,59217070,Dark Gift,5,2023-03-20 11:33:13,25.43,286990179,United Kingdom
14210334,66606193,Without Gift,12,2023-05-19 06:48:53,74.64,695942654,United Kingdom
61144033,85007912,Summer Gift,4,2023-06-28 19:55:13,82.68,313375587,United Kingdom
25990393,99236652,Environmental Gift,6,2023-01-19 11:52:22,88.33,704992217,United Kingdom
78212709,25279959,Involve Gift,3,2023-05-06 11:41:21,96.91,118159531,United Kingdom
26071388,66041885,Heavy Gift,7,2023-04-25 12:51:06,84.16,500190292,United Kingdom
94849856,69604963,Thought Gift,3,2023-02-04 10:46:28,41.43,472239001,United Kingdom
91343267,75286502,Police Gift,19,2022-12-08 04:33:15,80.22,113393405,United Kingdom
17368631,20498264,Interesting Gift,2,2023-04-02 18:02:17,85.2,722801251,United Kingdom
77191481,10314904,Character Gift,19,2023-04-03 21:13:06,41.73,949254455,United Kingdom
70875122,12724681,Fill Gift,10,2023-03-08 06:53:10,86.94,546558758,United Kingdom
21327948,22556056,Man Gift,8,2023-04-07 19:37:32,47.27,544827449,United Kingdom
25601417,92753414,Side Gift,8,2023-03-19 17:18:10,64.43,687344488,United Kingdom
13519517,51729611,Who Gift,2,2023-06-04 19:19:17,68.09,402349862,United Kingdom
63818358,58125209,Night Gift,14,2023-03-02 15:37:24,44.44,698129072,United Kingdom
85281116,15400418,Tv Gift,10,2023-05-13 02:46:18,93.43,642530605,United Kingdom
20283338,58701136,This Gift,2,2023-02-23 01:42:37,16.83,206734138,United Kingdom
55566893,83318453,Responsibility Gift,11,2022-12-30 05:21:35,89.04,915654820,United Kingdom
27461043,97443169,Nation Gift,5,2023-05-08 21:03:27,94.42,382037207,United Kingdom
58178209,70206808,Agency Gift,4,2023-03-04 01:27:08,64.05,198438074,United Kingdom
12111392,66704297,Family Gift,17,2023-04-06 00:45:07,15.5,879990270,United Kingdom
63441592,98041094,His Gift,3,2023-04-12 18:05:32,45.19,288704451,United Kingdom
79720675,94538306,Page Gift,9,2023-04-14 14:20:48,21.41,735268910,United Kingdom
48275524,25337756,Life Gift,10,2023-04-07 02:49:53,90.86,120899685,United Kingdom
84208138,23143141,Wait Gift,13,2022-12-20 07:33:04,26.35,572920781,United Kingdom
97985740,50672122,Card Gift,2,2023-06-01 01:37:04,25.74,296790994,United Kingdom
46994202,33076358,Best Gift,1,2023-05-29 20:58:49,23.88,622835273,United Kingdom
93471218,14534681,Every Gift,1,2022-12-11 07:06:51,15.97,756892085,United Kingdom
71427620,90678091,Respond Gift,1,2023-02-24 12:57:47,70.89,595975175,United Kingdom
92380540,19107491,Work Gift,5,2022-12-25 15:32:51,18.69,466691723,United Kingdom
37593778,45640132,Report Gift,19,2023-02-21 10:42:02,27.7,434087104,United Kingdom
C77388878,98861801,Buy Gift,2,2023-03-24 06:34:36,11.68,990027426,United Kingdom
C84179744,43061915,Skin Gift,6,2023-05-30 16:10:22,22.94,937844538,United Kingdom
49145198,84198715,College Gift,9,2023-03-29 02:15:19,57.09,791987838,United Kingdom
42063428,52895503,Kitchen Gift,5,2023-03-10 07:59:23,88.4,477936735,United Kingdom
61678840,44119220,Pass Gift,9,2023-05-17 00:19:56,89.51,198438074,United Kingdom
26746224,47554438,Spring Gift,18,2023-03-23 01:57:48,76.71,293083538,United Kingdom
16290895,31850762,Black Gift,13,2023-05-10 08:33:18,71.91,526202400,United Kingdom
95030722,26285388,Each Gift,17,2023-05-17 21:38:16,12.82,676550109,United Kingdom
67302061,53078795,Sea Gift,13,2023-02-16 21:11:14,85.56,753646727,United Kingdom
70851754,26348829,Myself Gift,13,2022-12-26 18:42:33,25.76,756435342,United Kingdom
74067523,13689618,Quickly Gift,7,2023-01-03 05:11:29,6.26,408638463,United Kingdom
C37825562,28193831,Policy Gift,12,2023-06-09 19:55:51,88.73,142242985,United Kingdom
17233652,67209839,Will Gift,18,2023-03-28 03:57:51,34.81,651193901,United Kingdom
36753237,26360540,Across Gift,14,2023-05-08 05:04:19,97.6,755763545,United Kingdom
77933821,32918282,Computer Gift,7,2023-05-09 06:17:54,93.35,557661309,United Kingdom
74091445,13977168,Shake Gift,1,2023-02-15 14:15:41,17.56,542665914,United Kingdom
48297658,35147384,Marriage Gift,2,2023-05-21 01:34:57,19.3,312074202,United Kingdom
35249471,24441324,Care Gift,20,2023-05-26 22:17:06,82.9,922872741,United Kingdom
25141673,77945533,Attack Gift,17,2023-01-15 05:57:41,78.59,418166897,United Kingdom
21022605,77119040,Anyone Gift,16,2023-05-15 10:28:24,44.18,843701967,United Kingdom
C89607027,29683557,Soon Gift,9,2023-03-21 04:26:36,31.97,472239001,United Kingdom
11181476,39269409,Peace Gift,8,2022-12-02 21:52:31,99.94,515090481,United Kingdom
38789389,96451727,Director Gift,4,2023-02-03 07:58:29,46.21,228686885,United Kingdom
56026225,82793938,Consumer Gift,12,2022-12-08 23:16:08,41.29,685650251,United Kingdom
21452956,57576385,Black Gift,14,2023-02-11 07:47:18,77.95,818499940,United Kingdom
97015961,76310813,Respond Gift,18,2023-06-23 23:22:13,11.4,824931499,United Kingdom
34904153,50043609,Staff Gift,19,2023-04-11 03:46:05,86.95,219063649,United Kingdom
10492696,38101760,Less Gift,3,2023-05-24 07:03:24,3.86,800166851,United Kingdom
75357246,60787350,Same Gift,17,2023-03-10 13:44:14,78.26,446080956,United Kingdom
91382804,11791963,Design Gift,20,2023-05-01 12:34:04,56.38,708345199,United Kingdom
59689965,45575091,Add Gift,9,2023-01-19 20:15:52,3.19,882529844,United Kingdom
63568708,58239671,Child Gift,18,2023-05-26 09:05:03,33.43,459485399,United Kingdom
84341557,43259165,Imagine Gift,8,2023-03-02 19:06:52,1.9,166889340,United Kingdom
84870250,34370409,Professor Gift,20,2023-05-30 11:37:43,34.08,517613373,United Kingdom
91928389,59306563,Move Gift,19,2023-03-31 15:48:37,11.02,775142541,United Kingdom
92470161,67249028,Matter Gift,12,2023-06-24 11:56:04,27.69,587460327,United Kingdom
78347239,70415159,Agency Gift,8,2023-05-23 01:57:16,3.69,714035519,United Kingdom
39334467,78744747,Argue Gift,4,2022-12-21 19:28:48,2.05,651166180,United Kingdom
99616663,46717264,Both Gift,8,2023-02-19 16:10:35,17.21,342844241,United Kingdom
93044149,99582257,Rather Gift,15,2022-12-29 00:50:02,2.66,794590168,United Kingdom
53785553,83502664,Administration Gift,11,2023-03-14 20:33:25,16.96,446137390,United Kingdom
50879009,35511332,Partner Gift,1,2022-12-29 23:54:26,12.5,244966339,United Kingdom
49181491,52787285,Common Gift,5,2023-01-09 13:25:03,96.23,175785777,United Kingdom
81230203,83180135,Floor Gift,12,2022-12-16 08:13:32,93.11,797072764,United Kingdom
39630081,98861801,Buy Gift,17,2023-05-28 13:07:37,6.79,325526995,United Kingdom
30970957,20288801,Certain Gift,20,2023-04-10 10:20:05,24.92,688775055,United Kingdom
73927680,28582487,Side Gift,8,2022-12-28 01:37:19,58.69,166435300,United Kingdom
71001617,89139959,Recently Gift,17,2023-04-03 01:39:51,92.21,634997394,United Kingdom
65021190,87501988,Build Gift,16,2023-06-03 19:01:31,38.81,276645132,United Kingdom
65018683,38319239,Each Gift,3,2023-02-09 06:37:44,36.99,213706492,United Kingdom
70247981,29774437,Often Gift,18,2023-05-04 13:28:13,92.31,612101192,United Kingdom
77764816,10408812,Indicate Gift,13,2023-04-25 16:58:43,81.67,103325515,United Kingdom
53550185,67948599,Wall Gift,1,2023-06-18 17:40:54,46.69,909160308,United Kingdom
53095280,88118558,Allow Gift,11,2023-06-11 08:03:08,51.3,393241113,United Kingdom
39664896,74115626,Wind Gift,10,2023-02-07 13:09:05,16.81,788562459,United Kingdom
49839701,91611298,Owner Gift,4,2023-02-21 15:20:22,81.77,481033605,United Kingdom
75177940,41321777,Century Gift,7,2023-06-26 14:22:27,60.52,270673213,United Kingdom
45437439,87212580,Lead Gift,16,2023-03-20 13:22:11,46.82,469128471,United Kingdom
69204622,38402787,Require Gift,20,2023-02-01 01:01:24,22.44,958578089,United Kingdom
81371010,68383618,Theory Gift,11,2023-03-01 10:17:19,46.68,216409390,United Kingdom
95656843,59585108,Education Gift,16,2023-03-04 05:07:48,19.11,699094177,United Kingdom
28419043,19107491,Work Gift,10,2022-12-20 06:17:59,67.27,310816161,United Kingdom
60189433,68143775,Their Gift,12,2023-03-08 11:48:05,92.7,631709193,United Kingdom
23757243,85516175,Case Gift,7,2023-02-25 05:25:53,83.09,380169619,United Kingdom
C71943897,48964298,Trouble Gift,17,2022-12-04 18:56:23,52.4,607749723,United Kingdom
74176208,40693892,Able Gift,5,2023-04-30 11:53:37,12.64,813054746,United Kingdom
96284377,95427238,Positive Gift,15,2023-02-22 09:45:21,74.46,166916226,United Kingdom
62266754,87119014,Husband Gift,5,2023-06-16 03:00:28,76.24,607992673,United Kingdom
29879955,58972233,Truth Gift,10,2023-04-05 05:13:56,60.64,353436715,United Kingdom
43906811,37071601,Respond Gift,5,2023-01-03 11:57:46,61.99,628819266,United Kingdom
C28253799,59853057,Painting Gift,6,2023-03-02 01:06:40,16.74,857337179,Norway
65764430,26250508,Responsibility Gift,18,2023-01-24 11:00:56,3.91,303006973,United Kingdom
88489457,97443169,Nation Gift,6,2023-03-23 21:25:28,4.67,211290964,United Kingdom
28915505,64096466,Could Gift,16,2023-02-07 19:05:09,61.51,817830629,United Kingdom
28659125,42198072,Head Gift,17,2022-12-22 08:08:26,66.56,409491988,United Kingdom
38877587,61821836,Carry Gift,13,2023-05-06 23:37:37,43.79,668235676,United Kingdom
69837033,16313132,Pull Gift,1,2023-04-04 06:07:19,42.94,961813266,United Kingdom
87258368,94869543,Dark Gift,13,2023-04-13 10:51:54,20.39,404842771,United Kingdom
60939039,50532646,Write Gift,12,2023-04-11 12:39:24,32.61,308998181,United Kingdom
49952557,87610515,Industry Gift,1,2023-06-09 08:03:56,32.98,301948402,United Kingdom
13638730,71351022,Rock Gift,11,2023-06-20 09:08:00,15.21,188855418,United Kingdom
85561837,85338626,We Gift,17,2023-06-25 02:56:28,9.68,610224368,United Kingdom
80887710,70210357,Believe Gift,14,2023-06-19 07:34:23,36.76,757484622,United Kingdom
34649107,29485372,Kid Gift,4,2023-03-25 05:31:25,21.88,817568121,United Kingdom
84443659,78713382,During Gift,1,2022-12-02 16:12:00,90.68,438487835,United Kingdom
97410800,97239697,Get Gift,7,2023-06-07 02:20:16,98.43,677253447,United Kingdom
82016603,92485969,Manager Gift,3,2023-06-03 19:54:48,66.95,707897895,United Kingdom
78337050,10839144,Type Gift,16,2022-12-13 10:18:17,45.85,575727024,United Kingdom
18162552,58726276,Card Gift,9,2022-12-24 23:59:00,75.81,107334325,United Kingdom
15360806,88529114,Camera Gift,16,2022-12-24 06:09:36,11.15,716752611,United Kingdom
53279839,37475344,Home Gift,18,2023-04-30 07:24:47,94.88,658629178,United Kingdom
82282832,65667361,Know Gift,18,2023-06-15 23:06:41,51.35,476718583,United Kingdom
16422848,71509834,Risk Gift,2,2023-04-14 21:19:28,3.25,118816834,United Kingdom
98321537,10444151,Vote Gift,16,2023-02-28 17:23:50,27.53,597915413,United Kingdom
88523018,84117247,Cultural Gift,4,2022-12-15 17:42:43,53.37,570167820,United Kingdom
18720317,43441120,May Gift,5,2023-03-01 16:11:39,81.9,573795466,United Kingdom
86465151,60017463,Call Gift,16,2023-06-28 21:11:01,27.83,197023343,United Kingdom
75112154,82089049,Develop Gift,18,2023-05-20 06:09:28,4.73,625351439,United Kingdom
81926745,12412672,Provide Gift,17,2023-04-15 18:13:10,79.2,313289583,United Kingdom
47776866,85013521,Month Gift,9,2022-12-13 22:17:35,41.82,969973780,United Kingdom
57323963,35247808,Attorney Gift,14,2022-12-15 22:23:55,17.65,791467129,United Kingdom
65555105,22172851,Should Gift,7,2023-06-28 09:21:11,87.79,519692737,United Kingdom
39969321,82145898,Marriage Gift,11,2022-12-03 07:18:33,83.88,908994489,United Kingdom
13217788,55240148,Artist Gift,20,2023-05-08 03:45:16,16.47,487867957,United Kingdom
33992912,11784318,Building Gift,12,2023-04-19 22:32:07,27.05,579037508,United Kingdom
80471965,78098835,Change Gift,11,2023-04-11 21:29:00,35.05,599686956,United Kingdom
17875664,40949122,Century Gift,6,2023-01-08 03:47:20,63.35,455380020,United Kingdom
35343246,88109329,Space Gift,5,2023-05-08 05:15:26,39.67,679232212,United Kingdom
74705816,58253721,Hundred Gift,1,2023-04-19 12:44:25,60.91,648731018,United Kingdom
13017924,92328957,Stock Gift,20,2023-01-05 09:32:25,24.56,985191874,United Kingdom
78073884,11950277,Large Gift,15,2023-02-15 17:40:58,8.59,646276491,United Kingdom
14120358,66711730,Need Gift,10,2022-12-18 22:47:49,26.47,848894027,United Kingdom
15517929,85949426,One Gift,12,2023-03-31 05:06:14,25.94,681454762,United Kingdom
48918277,57719578,Woman Gift,3,2023-02-01 23:41:39,15.39,888490001,United Kingdom
52875997,67537020,Job Gift,14,2023-01-19 16:17:23,61.03,598501749,United Kingdom
57636937,36932821,It Gift,10,2023-06-27 20:56:29,94.19,695278007,United Kingdom
94422822,82324526,Director Gift,3,2023-06-05 05:19:18,63.11,462361247,United Kingdom
36710310,78713382,During Gift,3,2023-06-13 22:34:10,26.71,828725773,United Kingdom
66564294,29683557,Soon Gift,19,2022-12-03 01:56:09,68.75,857833034,United Kingdom
C73580765,74744034,In Gift,20,2023-03-01 05:22:10,36.58,964365096,United Kingdom
78078416,92208512,Home Gift,4,2023-02-08 20:08:27,17.82,966523930,United Kingdom
23595918,59585108,Education Gift,5,2023-06-04 03:21:00,91.15,878728196,United Kingdom
12431267,82625687,Science Gift,18,2023-05-23 10:47:48,94.0,465362108,United Kingdom
75354650,69625872,College Gift,12,2023-04-01 14:36:30,43.4,244102918,United Kingdom
76993651,33729163,Everybody Gift,19,2023-05-27 16:34:19,89.54,765862403,United Kingdom
43892811,12091179,Challenge Gift,9,2023-03-13 20:06:06,17.22,968031189,United Kingdom
52230897,85835648,Window Gift,7,2023-06-21 04:21:29,35.83,363194264,United Kingdom
21944481,62756381,Despite Gift,6,2023-03-21 04:22:24,65.33,135044880,United Kingdom
24928747,51900507,Rock Gift,18,2023-05-06 14:49:13,12.11,788450306,United Kingdom
36467983,45122766,Condition Gift,10,2023-02-03 20:59:51,43.49,792289140,United Kingdom
10318546,65258754,Form Gift,7,2023-04-30 13:56:14,19.37,310652634,United Kingdom
39871563,84117247,Cultural Gift,19,2023-05-31 04:43:56,16.77,717297939,United Kingdom
C24255759,99135982,Scientist Gift,3,2023-06-12 21:01:55,28.31,684748927,United Kingdom
C47041017,40034819,Growth Gift,3,2023-03-22 18:14:42,42.1,142034836,United Kingdom
84912306,10616430,Character Gift,17,2023-02-19 14:24:50,92.86,538666439,United Kingdom
40869194,13606827,Ok Gift,18,2023-06-19 23:34:55,26.3,447710716,United Kingdom
97445662,93018074,Church Gift,2,2023-03-09 11:37:15,91.02,375943021,United Kingdom
16881047,96839147,Keep Gift,18,2022-12-03 20:18:46,34.56,794133750,United Kingdom
76828154,68899910,Not Gift,18,2023-04-01 13:53:32,62.86,230616032,United Kingdom
63465711,52854162,Understand Gift,9,2023-01-05 05:41:55,60.89,448136015,United Kingdom
96783426,50672122,Card Gift,20,2023-02-06 06:10:26,19.07,134138245,United Kingdom
10233706,73585351,Reveal Gift,13,2023-03-07 08:27:33,0.77,758924379,United Kingdom
18881060,52598666,Else Gift,20,2023-01-04 08:16:17,25.88,521002769,United Kingdom
13142611,54947517,Admit Gift,16,2023-06-22 00:28:47,59.22,175785777,United Kingdom
17707399,85613214,Seat Gift,20,2023-05-26 07:14:45,3.29,582517017,United Kingdom
13085314,43745028,Tend Gift,2,2023-06-04 09:01:46,31.58,206687365,United Kingdom
16124538,81736748,Decide Gift,19,2022-12-16 02:40:30,22.53,161533099,United Kingdom
43253377,12404840,Paper Gift,14,2023-03-08 02:17:44,88.52,126634917,United Kingdom
13743439,30761447,Production Gift,6,2023-04-02 04:55:30,49.82,143312160,United Kingdom
32714664,22252637,Western Gift,15,2023-02-17 03:47:31,89.06,272122426,United Kingdom
25495319,51074258,Off Gift,17,2023-02-17 08:52:36,7.56,749530330,United Kingdom
43239371,18657152,His Gift,12,2023-03-23 04:11:13,23.17,299335018,United Kingdom
68284358,10702781,Always Gift,16,2022-12-15 19:53:38,89.28,250404040,United Kingdom
99890278,59562215,Season Gift,18,2023-05-14 09:48:29,36.13,319405284,United Kingdom
47734770,43675801,Onto Gift,7,2023-06-10 00:53:29,91.59,373330641,United Kingdom
68124434,36514582,Throw Gift,12,2023-01-02 12:54:15,44.89,786879251,United Kingdom
81137830,50199460,Relate Gift,5,2022-12-28 19:32:26,37.9,653068980,United Kingdom
89641748,50223235,Personal Gift,12,2023-05-01 03:56:16,38.5,964509789,United Kingdom
14850638,90354486,Top Gift,2,2023-04-01 10:40:26,54.39,233105376,United Kingdom
62179095,68408887,Mrs Gift,20,2023-03-15 19:17:51,74.0,574757319,United Kingdom
30569498,92599049,Will Gift,14,2023-05-01 11:04:22,17.58,365125435,United Kingdom
49941885,73442961,Deep Gift,18,2023-05-21 12:10:25,40.97,730317385,United Kingdom
51142766,79987820,Board Gift,19,2023-03-26 02:20:06,94.5,312354095,United Kingdom
25725550,27765729,Shake Gift,9,2023-03-26 10:03:39,88.11,910274484,United Kingdom
68039728,51818352,Maybe Gift,11,2023-06-26 12:32:54,23.1,187288425,United Kingdom
51293752,90039086,Alone Gift,10,2023-04-14 15:06:25,42.5,558784370,United Kingdom
92602073,35247808,Attorney Gift,9,2023-02-20 20:15:21,52.81,828067452,United Kingdom
94361886,23520971,Themselves Gift,15,2023-01-21 07:00:23,32.04,478382832,United Kingdom
59394211,25337756,Life Gift,11,2023-06-25 16:56:37,44.27,945521636,United Kingdom
19106021,32490544,Yet Gift,1,2023-01-08 15:09:08,90.91,406874591,United Kingdom
